"   ","REFORMAT_JOB","UPDATE_JOB","PART_SUPPLIER_NUMBER","PART_SUPPLIER_COUNTRY_ABBR","PART_SUPPLIER_ABBR","JOB_PARM","FORMAT_PART_SUPPLIER_NUMBER","FORMAT_COUNTRY_ABBR","REVERSE_SUPER_JOB_PARM","PACKAGE_NAME_1","PACKAGE_NAME_2","PRICE_FACTOR","JOB_STATUS_INDICATOR","JOB_STEP_DESCRIPTION","REFORMAT_SHELL_NAME","REFORMAT_JOB_START_DATE","REFORMAT_JOB_END_DATE","UPDATE_SHELL_NAME","UPDATE_JOB_START_DATE","UPDATE_JOB_END_DATE","LAST_UPDATE_DATE","LAST_UPDATE_USER","PRICE_DECIMAL_COUNT","PRICE_ZERO_OK_FLAG","DUPLICATE_PARTS_EXPECTED_FLAG","REFORMAT_BUILDS_RTRANS_FLAG","OBSOLETE_JOB_FLAG","PREPROCESS_SCRIPT_NAME","VALIDATE_SUPERSESSIONS_FLAG","SOURCE_FILE_FREQUENCY","SOURCE_FILE_STATUS","REVERSE_SUPER_OLD_PRICE_IND","REVERSE_SUPER_OLD_SUPER_IND","REVERSE_SUPER_NEW_PRICE_IND","REVERSE_SUPER_BOTH_PRICE_IND","REVERSE_SUPER_NO_PRICE_IND","REVERSE_SUPER_RUN_IND","EFFECTIVE_DATE","REPLACEMENT_RUN_FLAG","RUN_TYPE_INDICATOR","NAGS_TYPE","LOOKUP_FORMAT_FLAG","HIST_SUPER_RECEIVED_FLAG","ASSEMBLY_SUPPLIED_FLAG","COMPONENT_SUPPLIED_FLAG","SUPER_SUPPLIED_FLAG","DISC_SUPPLIED_FLAG","PRICE_SUPPLIED_FLAG","ASSEMBLY_GENERATED_FLAG","ASSEMBLY_PROCESSED_FLAG","ASSEMBLY_NOTES","COMPONENT_GENERATED_FLAG","COMPONENT_PROCESSED_FLAG","COMPONENT_NOTES","SUPER_GENERATED_FLAG","SUPER_PROCESSED_FLAG","SUPER_NOTES","DISC_GENERATED_FLAG","DISC_PROCESSED_FLAG","DISC_NOTES","PRICE_GENERATED_FLAG","PRICE_PROCESSED_FLAG","PRICE_NOTES","DATA_SUPPLIED_BY","EFFECTIVE_DATE_SOURCE_NOTES","FILE_EXPECTED_DELIVERY_NOTES","ORIGINAL_FILE_DELIVERY","FILE_NOTIFICATION_NOTES","AB_REFORMAT_JOB_PATH","AB_UPDATE_JOB_PATH","EFFECTIVE_DATE_PATTERN","IS_ACTIVE_FROM_AUTOMATION_FLAG","PREPROCESSOR_JOB","REFORMAT_JOB_ITERATIONS","UPDATE_JOB_ITERATIONS","AB_PREPROCESSOR_JOB_PATH"
"144","mptr020","mptr021","024","US","BMW","zmpt021a","024","US","mpt021e","pkg_oem_ref_003","","0","C","mptr021  Supersession Validation Complete","mptr020.ksh","3/22/2024 9:43:35 AM","3/22/2024 9:48:40 AM","mptr021.ksh","3/23/2024 1:21:01 AM","3/23/2024 1:27:33 AM","9/16/2025 11:58:55 PM","RACE","2","Y","N","N","N","","N","1","","R","R","B","D","B","U","4/1/2024","N","O","N/A     ","N","Y","N","N","Y","N","Y","N","N","","N","N","","N","Y","2014/08/26 - Per OEM: A part's supersession information is not included in the file until the old part has been discontinued.","N","N","","N","Y","","BMW of North America, Inc.","1st of next month","21st - 23rd","EXTERNAL FTP SERVER","Email notification from Jose.Thomas@bmwna.com sent to productoin.control.oem with effective date Month, Day, Year zip file is available to pull from their website for Auto and M/C.","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_US_BMW_reformatAndUpdate/oem_us_bmw_reformat_mptr020","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_US_BMW_reformatAndUpdate/oem_us_bmw_update_mptr021","1st of next month","Y","","10","10",""
"145","mptr435","mptr436","032","CA","HON","zmpt436a","032","US","mpt436e","pkg_oem_ref_011","","0","C","mptr436  Supersession Validation Complete","mptr435.ksh","3/15/2024 7:30:52 AM","3/15/2024 7:42:06 AM","mptr436.ksh","3/16/2024 12:39:39 AM","3/16/2024 12:48:20 AM","9/16/2025 11:58:55 PM","RACE","2","Y","N","N","N","","N","1","","R","R","B","D","B","U","4/1/2024","N","O","N/A     ","Y","Y","N","N","Y","Y","Y","N","N","","N","N","","N","Y","","N","Y","","N","Y","","Honda Canada Inc.","1st of next month","2nd week of month (around 11th) - File date looks as of the 15th of the month.","OEM WEBSITE","No notification","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_CANADA_HONDA_reformatAndUpdate/oem_canada_honda_reformat_mptr435","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_CANADA_HONDA_reformatAndUpdate/oem_canada_honda_update_mptr436","1st of next month","Y","","10","10",""
"146","mptr495","mptr496","044","CA","TOY","zmpt496a","044","US","mpt496e","pkg_oem_ref_007","","0","C","mptr496  Supersession Validation Complete","mptr495.ksh","3/28/2024 6:51:37 AM","3/28/2024 7:03:26 AM","mptr496.ksh","3/29/2024 2:17:28 AM","3/29/2024 2:31:33 AM","9/16/2025 11:58:55 PM","RACE","2","Y","N","N","N","","N","1","","R","R","B","D","B","U","4/1/2024","N","O","N/A     ","N","Y","Y","N","Y","Y","Y","N","Y","","N","N","","N","Y","","N","Y","","N","Y","","Toyota Canada, Inc.","1st of next month","21st - 22nd","EXTERNAL FTP SERVER","No notification. (Per OEM, after 12pm of 21st of every month.) Make sure ONLY latest dated file is on their server; otherwise sftp may pick up wrong file.","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_CANADA_TOYOTA_LEXUS_reformatAndUpdate/step1_oem_canada_toyota_reformat_mptr495","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_CANADA_TOYOTA_LEXUS_reformatAndUpdate/oem_canada_toyota_update_mptr496","1st of next month","Y","","10","10",""
"147","mptr095","mptr096","057","US","MIT","zmpt096a","057","US","","pkg_oem_ref_024","","0","P","Step999R Reformat Job Complete","mptr095.ksh","2/13/2025 9:34:21 PM","2/13/2025 9:35:17 PM","mptr096.ksh","2/29/2024 3:08:38 AM","2/29/2024 3:14:36 AM","9/16/2025 11:58:55 PM","RACE","2","Y","N","Y","N","","N","1","","","","","","","","11/1/2024","N","O","N/A     ","N","Y","Y","N","Y","N","Y","N","Y","","N","N","","N","Y","","N","N","Mitsubishi drops the part from their file once it has become discontinued. Mitchell discontinues any part that has not priced within X-months; where X-months = file frequency + 1.","N","Y","","Mitsubishi Motor Sales of America","1st of next month","23rd - 27th (Also, known as 5 business day prior to the first day of the month)","MITCHELL FTP SERVER","RACEDataOps FTP Report","/RDO/Jobs/Development/RACE/OEM_Reformats_Updates/OEM_US_MITSUBISHI_reformatAndUpdate/oem_us_mitsubishi_reformat_mptr095","/RDO/Jobs/Development/RACE/OEM_Reformats_Updates/OEM_US_MITSUBISHI_reformatAndUpdate/oem_us_mitsubishi_update_mptr096","1st of next month","Y","","10","10",""
"148","mptr470","mptr471","250","CA","HDM","zmpt471a","250","US","mpt471e","pkg_oem_ref_008","","0","C","mptr471  Supersession Validation Complete","mptr470.ksh","3/7/2024 5:33:05 AM","3/7/2024 5:33:05 AM","mptr471.ksh","3/8/2024 12:34:22 AM","3/8/2024 12:38:36 AM","9/16/2025 11:58:55 PM","RACE","0","Y","N","N","N","","N","1","","R","R","B","D","B","U","3/1/2024","N","O","N/A     ","N","Y","N","N","Y","N","Y","N","N","","N","N","","N","Y","","N","N","","N","Y","CA sends prices of 0.00 and -0.01 (which is changed to 0.00).","Canada Harley Davidson","First day of the month noted in filename","Second Wednesday of each month","EMAIL ATTACHMENT","Email from Au, Jennifer <Jennifer.Au@harley-davidson.com> to production.control.oem.  CSV file attached named like Monthly_Harley_CA Pricing_file_March 2022.txt and renamed to hdmca.txt.  Email with effective Month and Year.","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_CANADA_HARLEY_MOTORCYCLE_reformatAndUpdate/oem_canada_harley_motorcycle_reformat_mptr470","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_CANADA_HARLEY_MOTORCYCLE_reformatAndUpdate/oem_canada_harley_motorcycle_update_mptr471","First day of the month noted in filename","Y","","10","10",""
"149","pptr070","pptr071","066","PR","INF","zppt071a","066","US","","split only","","0","C","pptr071  Supersession Validation Complete","pptr070.ksh","3/7/2024 7:46:19 AM","3/7/2024 7:46:31 AM","pptr071.ksh","3/8/2024 1:31:52 AM","3/8/2024 1:33:47 AM","9/16/2025 11:58:55 PM","RACE","2","N","Y","N","N","","N","1","","","","","","","","3/7/2024","N","O","N/A     ","N","N","N","N","N","N","Y","N","N","","N","N","","N","N","","N","N","","N","Y","","ABC Infotech ","date of file arrival","week of PR extract","MITCHELL FTP SERVER","Separate email notification for each PR OEM file, and file delivery noted in RACEDataOps FTP Report.","/RDO/Jobs/Production/Race/OEM_Reformats_Updates_PuertoRico/OEM_PR_NISSAN_INFINITI_reformatAndUpdate/oem_pr_step02_infiniti_reformat_pptr070","/RDO/Jobs/Production/Race/OEM_Reformats_Updates_PuertoRico/OEM_PR_NISSAN_INFINITI_reformatAndUpdate/oem_pr_infiniti_update_pptr071","date of file arrival","Y","","10","10",""
"150","mptr417","mptr418","066","CA","INF","zmpt418a","066","US","mpt418e","split only","","0","C","mptr418  Supersession Validation Complete","mptr417.ksh","3/22/2024 6:44:01 AM","3/22/2024 6:44:38 AM","mptr418.ksh","3/23/2024 1:15:19 AM","3/23/2024 1:20:58 AM","9/16/2025 11:58:55 PM","RACE","2","Y","N","N","N","","N","1","","R","R","B","D","B","U","2/26/2024","N","O","N/A     ","N","N","Y","N","Y","N","Y","N","Y","","N","N","","N","Y","","N","N","","N","Y","","** Uses same file as CA Nissan","As Per published Calendar","21st - 23rd","MITCHELL FTP SERVER","","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_CANADA_INFINITI_reformatAndUpdate/oem_canada_infiniti_reformat_mptr417","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_CANADA_INFINITI_reformatAndUpdate/oem_canada_infiniti_update_mptr418","As Per published Calendar","Y","","10","10",""
"151","mptr070","mptr071","066","US","INF","zmpt071a","066","US","mpt071e","pkg_oem_ref_027","","0","C","mptr071  Supersession Validation Complete","mptr070.ksh","3/12/2024 12:27:14 PM","3/12/2024 12:31:16 PM","mptr071.ksh","3/13/2024 1:47:44 AM","3/13/2024 1:51:42 AM","9/16/2025 11:58:55 PM","RACE","2","Y","Y","N","N","oem_rpt_service_records.ksh","N","1","","R","R","B","D","B","U","3/12/2024","N","O","N/A     ","N","N","Y","N","Y","Y","Y","N","Y","","N","N","","N","Y","","N","Y","","N","Y","","Nissan Motor Corporation in U.S.A.","Date of the file that Nissian has on their server, no longer the first day of the next month.","Available Daily","EXTERNAL FTP SERVER","No notification","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_US_INFINITI_reformatAndUpdate/oem_us_infiniti_reformat_mptr070","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_US_INFINITI_reformatAndUpdate/oem_us_infiniti_update_mptr071","1st of next month","Y","","10","10",""
"152","mptr485","mptr486","042","CA","SAA","zmpt486a","001","CA","","pkg_oem_ref_039","","0","C","mptr486  Supersession Validation Complete","mptr485.ksh","3/25/2024 8:20:26 AM","3/25/2024 8:38:28 AM","mptr486.ksh","3/26/2024 2:12:45 AM","3/26/2024 2:32:36 AM","9/16/2025 11:58:55 PM","RACE","2","Y","N","Y","N","","N","1","","","","","","","","4/1/2024","N","O","N/A     ","N","N","Y","N","Y","Y","Y","N","Y","","N","N","","N","Y","","N","Y","","N","Y","","** uses same tape as CA G.M.","1st Monday of the month","same as CA GM","MITCHELL FTP SERVER","RACEDataOps FTP Report","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_CANADA_GMC_SAAB_SATURN_reformat/step2_oem_canada_saab_reformat_mptr485","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_CANADA_GMC_SAAB_SATURN_Update/step2_oem_canada_saab_update_mptr486","1stOfCurrentMonth","Y","","2","2",""
"153","pptr155","pptr156","046","PR","VW","zppt156a","046","PR","","pkg_oem_ref_023","","0","C","pptr156  Supersession Validation Complete","pptr155.ksh","4/24/2025 1:37:31 PM","4/24/2025 1:41:36 PM","pptr156.ksh","4/25/2025 8:06:55 AM","4/25/2025 8:12:53 AM","4/25/2025 8:12:53 AM","RACEJOB","2","N","Y","N","N","","N","1","","","","","","","","4/15/2025","Y","O","N/A     ","N","N","N","N","N","N","Y","N","N","","N","N","","N","N","","N","N","","N","Y","","ABC Infotech ","date of file arrival","week of PR extract","MITCHELL FTP SERVER","Separate email notification for each PR OEM file, and file delivery noted in RACEDataOps FTP Report.","","","","","","","",""
"154","mptr065","mptr066","060","US","HYU","zmpt066a","060","US","mpt066e","pkg_oem_ref_034","","0","R","Step010R oem_job_datafile_prep.ksh","mptr065.ksh","5/27/2026 5:29:44 PM","","mptr066.ksh","3/23/2024 1:36:45 AM","3/23/2024 1:40:44 AM","5/27/2026 5:31:16 PM","RACEJOB","2","Y","Y","N","N","oem_ref_mptr065_hyu_rawupd.ksh","N","1","","R","R","B","D","B","U","4/1/2024","N","O","N/A     ","N","N","Y","N","Y","N","Y","N","Y","","N","N","","N","Y","They OMIT parts having net-price of zero and parts that are out-of-stock.","N","N","","N","Y","","Hyundai Motor America","1st of next month","21st - 26th","MITCHELL FTP SERVER","Email notification from Huang, David [HMA] <DHuang@hmausa.com> sent to production.control.oem with effective Month and Year that zip file is uploaded to Mitchell FTP site;; therfore should be on RACEDataOps FTP Report regarding file delivery.","/RDO/Jobs/Development/RACE/OEM_Reformats_Updates/OEM_US_HYUNDAI_reformatAndUpdate/oem_us_hyundai_reformat_mptr065","/RDO/Jobs/Development/RACE/OEM_Reformats_Updates/OEM_US_HYUNDAI_reformatAndUpdate/oem_us_hyundai_update_mptr066","1st of next month","Y","","10","10",""
"155","mptr145","mptr146","044","US","TOY","zmpt146a","044","US","mpt146e","pkg_oem_ref_007","","0","C","mptr146  Supersession Validation Complete","mptr145.ksh","7/11/2024 10:07:45 AM","7/11/2024 10:15:06 AM","mptr146.ksh","7/11/2024 10:41:15 AM","7/11/2024 10:50:57 AM","9/16/2025 11:58:55 PM","RACE","0","Y","N","N","N","","N","1","","R","R","B","D","B","U","7/2/2024","N","O","N/A     ","N","Y","Y","Y","Y","N","Y","N","Y","","N","Y","","N","Y","","N","N","","N","Y","","U.S. Toyota Motor Distributors, Inc.","Date of file retrieval","Weekly pick-up","MITCHELL FTP SERVER","NONE","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_US_TOYOTA_reformatAndUpdate/oem_us_toyota_reformat_ mptr145","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_US_TOYOTA_reformatAndUpdate/oem_us_toyota_update_mptr146","1st of next month","Y","","10","10",""
"156","mptr150","mptr151","047","US","VOL","zmpt151a","047","US","mpt151e","pkg_oem_ref_029","","0","C","mptr151  Supersession Validation Complete","mptr150.ksh","3/22/2024 5:37:39 AM","3/22/2024 5:40:44 AM","mptr151.ksh","3/23/2024 1:02:40 AM","3/23/2024 1:05:52 AM","9/16/2025 11:58:55 PM","RACE","2","Y","Y","N","N","","N","1","","R","R","B","D","B","U","4/1/2024","N","O","N/A     ","N","N","N","N","Y","Y","Y","Y","Y","Supersession type is not identified. A-trans are generated from N-trans in split program.","N","N","","N","Y","","N","Y","Supersessions having new part number = PART NO EXPIRED are discontinued parts.","N","Y","","Volvo Cars of North America","1st of next month","22nd - 24th","MITCHELL FTP SERVER","Yearly schedule emailed to us. Based on schedule, check availability after 11:00 am by running ActiveBatch pre-step_mptr149 under OEM_US_CANADA_VOLVO¿. A report will be generated via RACE and emailed saying new files are OK or not. If OK, proceed with media entry and schedule of reformat.","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_US_CANADA_VOLVO_reformatsAndUpdates/oem_us_volvo_reformat_mptr150","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_US_CANADA_VOLVO_reformatsAndUpdates/oem_us_volvo_update_mptr151","1st of next month","Y","","10","10",""
"157","mptr497","mptr498","065","CA","LEX","zmpt498a","044","US","mpt498e","pkg_oem_ref_007","","0","C","mptr498  Supersession Validation Complete","mptr497.ksh","3/28/2024 7:05:01 AM","3/28/2024 7:13:47 AM","mptr498.ksh","3/29/2024 2:31:37 AM","3/29/2024 2:44:18 AM","9/16/2025 11:58:55 PM","RACE","2","Y","N","N","N","","N","1","","R","R","B","D","B","U","4/1/2024","N","O","N/A     ","N","Y","Y","N","Y","Y","Y","N","Y","","N","N","","N","Y","","N","Y","","N","Y","","* Uses same file as CA Toyota","1st of next month","21st - 22nd","EXTERNAL FTP SERVER","No notification. (Per OEM, after 12pm of 21st of every month.)","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_CANADA_TOYOTA_LEXUS_reformatAndUpdate/step2_oem_canada_lexus_reformat_mptr497","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_CANADA_TOYOTA_LEXUS_reformatAndUpdate/oem_canada_lexus_update_mptr498","1st of next month","Y","","10","10",""
"158","pptr020","pptr021","024","PR","BMW","zppt021a","024","US","","pkg_oem_ref_012","","0","C","pptr021  Supersession Validation Complete","pptr020.ksh","1/19/2024 7:20:42 AM","1/19/2024 7:21:29 AM","pptr021.ksh","1/20/2024 12:06:59 AM","1/20/2024 12:08:11 AM","9/16/2025 11:58:55 PM","RACE","2","N","Y","N","N","","N","1","","","","","","","","1/18/2024","N","O","N/A     ","N","N","N","N","N","N","Y","N","N","","N","N","","N","N","","N","N","","N","Y","","ABC Infotech ","date of file arrival","week of PR extract","MITCHELL FTP SERVER","Separate email notification for each PR OEM file, and file delivery noted in RACEDataOps FTP Report.","/RDO/Jobs/Production/Race/OEM_Reformats_Updates_PuertoRico/OEM_PR_BMW_reformatAndUpdate/oem_pr_bmw_reformat_pptr020","/RDO/Jobs/Production/Race/OEM_Reformats_Updates_PuertoRico/OEM_PR_BMW_reformatAndUpdate/oem_pr_bmw_update_pptr021","1st of next month","Y","","10","10",""
"159","mptr455","mptr456","036","CA","MBZ","zmpt456a","036","US","","pkg_oem_ref_018","","0","A","Step300R mptz021 Transaction Split Processing","mptr455.ksh","8/30/2024 10:05:45 AM","8/30/2024 10:12:12 AM","mptr456.ksh","8/26/2024 3:12:00 PM","8/26/2024 3:18:07 PM","9/16/2025 11:58:55 PM","RACE","2","Y","Y","Y","N","","N","1","","","","","","","","8/1/2024","N","O","CAR&TRK ","N","Y","Y","N","Y","N","Y","N","Y","New Part Number (c_code_material_part) contains the word MULTIPLE.","N","N","","N","Y","New Part Number is in c_code_material_part field.","N","N","","N","Y","Base parts are built from color-coded parts, where a base part has not been provided. Part Description is prefixed with (M-GEN BASE) to identify these.","Mercedes Benz Canada, Inc.","1st of next month","","MITCHELL FTP SERVER","Email notification","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_CANADA_MERCEDES_reformatAndUpdate/oem_canada_mercedes_reformat_mptr455","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_CANADA_MERCEDES_reformatAndUpdate/oem_canada_mercedes_update_mptr456","date of file arrival","Y","","10","10",""
"160","pptr045","pptr046","002","PR","FOR","zppt046a","002","US","","pkg_oem_ref_012","","0","C","pptr046  Supersession Validation Complete","pptr045.ksh","3/7/2024 7:55:38 AM","3/7/2024 7:59:41 AM","pptr046.ksh","3/8/2024 1:33:50 AM","3/8/2024 1:38:28 AM","9/16/2025 11:58:55 PM","RACE","2","N","Y","N","N","","N","1","","","","","","","","3/7/2024","N","O","N/A     ","N","N","N","N","N","N","N","N","N","","N","N","","N","N","","N","N","","N","N","","ABC Infotech","date of file arrival","week of PR extract","MITCHELL FTP SERVER","Separate email notification for each PR OEM file, and file delivery noted in RACEDataOps FTP Report.","/RDO/Jobs/Production/Race/OEM_Reformats_Updates_PuertoRico/OEM_PR_FORD_reformatAndUpdate/oem_pr_ford_reformat_pptr045","/RDO/Jobs/Production/Race/OEM_Reformats_Updates_PuertoRico/OEM_PR_FORD_reformatAndUpdate/oem_pr_ford_update_pptr046","1st of next month","Y","","10","10",""
"161","mptr045","mptr046","002","US","FOR","zmpt046a","002","US","","pkg_oem_ref_004","","0","C","mptr046  Supersession Validation Complete","mptr045.ksh","3/1/2024 6:05:34 AM","3/1/2024 6:11:25 AM","mptr046.ksh","3/2/2024 12:54:51 AM","3/2/2024 1:08:46 AM","9/16/2025 11:58:55 PM","RACE","2","Y","Y","Y","N","","N","1","","","","","","","","3/1/2024","N","O","N/A     ","N","N","N","N","Y","N","N","N","Y","1) obsolete_status = NS & 2nd repl_part_number is valued 
2) obsolete_status = NS & obs_repl_part_number contains 'MULTRE' or '  MULT' 
3) obsolete_status = NS & obs_repl_part_number is not valued ","N","N","","N","Y","","N","Y","","N","Y","","Ford Motor Company - 248 byte file","1st of current month","1st - 3rd","MITCHELL FTP SERVER","Schedule the reformat when RACEDataOps FTP Report shows current file named: APO11860_Level3*.zip. (This is usually followed up by an email but not always; therefore FTP Report seems to be most reliable.)","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_US_FORD_reformatAndUpdate/oem_us_ford_reformat_mptr045","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_US_FORD_reformatAndUpdate/oem_us_ford_update_mptr046","1st of next month","Y","","10","10",""
"162","mptr520","mptr521","023","CA","JAG","zmpt521a","023","US","mpt521e","pkg_oem_ref_038","","0","C","mptr521  Supersession Validation Complete","mptr520.ksh","3/27/2024 8:51:33 AM","3/27/2024 8:54:14 AM","mptr521.ksh","3/28/2024 2:13:22 AM","3/28/2024 2:16:35 AM","9/16/2025 11:58:55 PM","RACE","2","Y","Y","N","N","","N","1","","R","R","B","D","B","U","4/1/2024","N","O","N/A     ","N","N","Y","N","Y","N","Y","N","Y","","N","N","","N","Y","","N","N","D-trans used to be created from Part_Status = E. As of 2019/02, they no longer send.","N","Y","","Jaguar Land Rover North America, LLC","1st of next month","22nd - 29th","OEM WEBSITE","Email notification. (Not always so login and check if they've forgotten to email us.)","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_CANADA_JAGUAR_reformatAndUpdate/oem_canada_jaguar_reformat_mptr520","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_CANADA_JAGUAR_reformatAndUpdate/oem_canada_jaguar_update_mptr521","1st of next month","Y","","10","10",""
"163","pptr050","pptr051","001","PR","GMC","zppt051a","001","US","","pkg_oem_ref_012","","0","C","pptr051  Supersession Validation Complete","pptr050.ksh","12/3/2015 11:22:00 AM","12/3/2015 11:22:32 AM","pptr051.ksh","12/3/2015 7:26:11 PM","12/3/2015 7:26:56 PM","9/16/2025 11:58:55 PM","RACE","2","N","Y","N","Y","","N","1","","","","","","","","12/3/2015","N","O","N/A     ","N","N","N","N","N","N","Y","N","N","","N","N","","N","N","","N","N","","N","Y","","ABC Infotech ","date of file arrival","week of PR extract","MITCHELL FTP SERVER","Separate email notification for each PR OEM file, and file delivery noted in RACEDataOps FTP Report.","/RDO/Jobs/Production/Race/OEM_Reformats_Updates_PuertoRico/OEM_PR_GMC_reformatAndUpdate/oem_pr_gmc_reformat_pptr050","/RDO/Jobs/Production/Race/OEM_Reformats_Updates_PuertoRico/OEM_PR_GMC_reformatAndUpdate/oem_pr_gmc_update_pptr051","date of file arrival","Y","","10","10",""
"164","pptr035","pptr036","030","PR","NIS","zppt036a","030","US","","pkg_oem_ref_012","","0","C","pptr036  Supersession Validation Complete","pptr035.ksh","3/7/2024 7:44:03 AM","3/7/2024 7:46:17 AM","pptr036.ksh","3/8/2024 1:29:30 AM","3/8/2024 1:31:48 AM","9/16/2025 11:58:55 PM","RACE","2","N","N","N","N","","N","1","","","","","","","","3/7/2024","N","O","N/A     ","N","N","N","N","N","N","Y","N","N","","N","N","","N","N","","N","N","","N","Y","","ABC Infotech ","date of file arrival","week of PR extract","MITCHELL FTP SERVER","Separate email notification for each PR OEM file, and file delivery noted in RACEDataOps FTP Report.","/RDO/Jobs/Production/Race/OEM_Reformats_Updates_PuertoRico/OEM_PR_NISSAN_INFINITI_reformatAndUpdate/oem_pr_step01_nissan_reformat_pptr035","/RDO/Jobs/Production/Race/OEM_Reformats_Updates_PuertoRico/OEM_PR_NISSAN_INFINITI_reformatAndUpdate/oem_pr_nissan_update_pptr036","date of file arrival","Y","","10","10",""
"165","mptr420","mptr421","002","CA","FOR","zmpt421a","002","US","","pkg_oem_ref_010","","0","R","Step570 Save files","mptr420.ksh","8/2/2017 7:51:29 AM","8/2/2017 7:56:21 AM","mptr421.ksh","8/21/2017 11:35:38 AM","","9/16/2025 11:58:55 PM","RACE","2","Y","Y","N","Y","","N","1","","","","","","","","8/1/2017","N","S","AUTO CHG","N","N","N","N","N","N","Y","N","N","","N","N","","N","N","","N","N","","N","Y","","Ford Motor Company of Canada, Ltd.","1st Friday of Month","","","Schedule the reformat when RACEDataOps FTP Report shows current CANCOMPRICE*.ZIP file -AND- a CANOBS*.ZIP file having same date. (CANOBS* files are placed on our server several times per month; whereas CANCOMPPRICE is placed once. This is usually followed up by an email but not always; therefore FTP Report indicating presence of both files seems to be most reliable.)","","","Date of file arrival ( First Friday of the month)","","","","",""
"166","mptr325","mptr326","296","US","POL","zmpt326a","296","US","","pkg_oem_ref_296","","0","C","mptr326  Supersession Validation Complete","","8/5/2024 5:04:16 PM","8/5/2024 5:04:29 PM","","8/5/2024 5:10:50 PM","8/5/2024 5:12:09 PM","9/16/2025 11:58:55 PM","RACE","2","Y","Y","N","N","","N","6","","","","","","","","8/1/2024","N","O","N/A     ","N","N","N","N","N","N","Y","N","N","","N","N","","N","N","No Supersessions","N","N","Discontinued parts are dropped from file.","N","Y","","Polaris","date of file","delivered 2x year; Feb and Aug","Dropbox / Email","Email notification with xls files attached.","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_US_POLARIS_reformatAndUpdate/oem_us_polaris_reformat_mptr325","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_US_POLARIS_reformatAndUpdate/oem_us_polaris_update_mptr326","date of file","Y","","10","10",""
"167","mptr600","mptr601","018","CA","ALFC","zmpt601a","018","US","","pkg_oem_ref_032","","0","C","mptr601  Supersession Validation Complete","mptr600.ksh","3/25/2024 10:49:42 AM","3/25/2024 10:49:43 AM","mptr601.ksh","3/26/2024 2:05:17 AM","3/26/2024 2:06:50 AM","9/16/2025 11:58:55 PM","RACE","2","Y","N","Y","N","","N","1","","","","","","","","4/1/2024","N","O","N/A     ","N","Y","Y","Y","Y","Y","Y","N","Y","","N","Y","","N","Y","","N","Y","","N","Y","","US Chrysler Corporation","1st of next month","23rd - 25th","MITCHELL FTP SERVER","Email notification from CHRYSLER.PARTS.PRICING@CHRYSLER.COM with effective date from Chrysler.  Separate email for US and Canada. (MX included with US.) Suggested procedure is to wait for both emails and then process all six files at same time for ALFC, CHR, and FIAC.  File was at EBMX but as of 4/2022 they are FTPing file to Mitchell. Email  subject like ""CANADIAN PRICE BOOK EFFECTIVE:2022-04-01"".","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_CANADA_ALFA_ROMEO_reformatAndUpdate/oem_canada_alfa_romeo_reformat_mptr600","/RDO/Jobs/Production/Race/OEM_Reformats_Updates/OEM_CANADA_ALFA_ROMEO_reformatAndUpdate/oem_canada_alfa_romeo_update_mptr601","1st of next month","Y","","10","10",""
